run,cut
2564,535.7073225734644
2565,534.3052244181317
2566,525.4145178562163
2567,521.8729152937922
2568,539.4026630329993
2569,539.9826575337929
2570,527.3972594913782
2571,530.0785953905155
2572,529.6232910653748
2573,529.6232910653748
2574,532.1657200110402
2575,536.5933276689431
2576,530.7011249890757
2577,536.8440341564768
2578,535.7073225734644
2579,508.51148501897774
2580,539.4026630329993
2581,536.4410549713688
2582,539.9826575337929
2583,535.7073225734644
2584,536.4410549713688
2585,508.10820425769367
2586,533.6201979529396
2587,523.299196714089
2588,539.4026630329993
2589,528.9324507616691
2590,511.6498068201178
2591,421.9933074633441
2592,528.9324507616691
2593,536.8440341564768
2594,529.6232910653748
2595,532.1657200110402
2596,536.8440341564768
2597,534.7816242874799
2598,512.0530875814019
2599,530.7011249890757
2600,530.7011249890757
2601,536.5933276689431
2602,536.8440341564768
2603,534.7816242874799
2604,539.4026630329993
2605,524.9650500954965
2606,539.4026630329993
2607,539.4026630329993
2608,530.0785953905155
2609,536.8440341564768
2610,525.3908481992448
2611,533.6201979529396
2612,518.5497221721688
2613,532.6280911754161
2614,536.0297688117804
2615,534.3052244181317
2616,528.9324507616691
2617,539.9826575337929
2618,432.46351973467443
2619,535.3867650902783
2620,536.5933276689431
2621,537.0729884076108
2622,533.6201979529396
2623,525.4145178562163
2624,530.0785953905155
2625,536.5933276689431
2626,531.2400217250557
2627,535.8610604705751
2628,534.4113261446116
2629,527.1595224266515
2630,530.7011249890757
2631,535.7073225734644
2632,534.2942686903833
2633,520.8620556603432
2634,498.33651366815104
2635,534.4113261446116
2636,539.4026630329993
2637,536.5933276689431
2638,498.3399042852021
2639,535.7073225734644
2640,536.8440341564768
2641,539.4026630329993
2642,524.9650500954965
2643,539.9826575337929
2644,501.88150684762627
2645,508.10820425769367
2646,539.4026630329993
2647,530.0785953905155
2648,535.3867650902783
2649,536.5933276689431
2650,534.7816242874799
2651,519.7575941516649
2652,539.4026630329993
2653,534.4113261446116
2654,523.5731520293358
2655,421.9933074633441
2656,533.3024315940528
2657,536.8440341564768
2658,525.3908481992448
2659,522.091324734593
2660,535.7073225734644
2661,534.3052244181317
2662,536.8440341564768
2663,530.8806793099359
2664,532.6280911754161
2665,536.5933276689431
2666,536.5933276689431
2667,539.9826575337929
2668,535.7073225734644
2669,526.0816885029507
2670,528.9324507616691
2671,525.633176077444
2672,527.1595224266515
2673,526.0816885029507
2674,423.7619816907507
2675,535.3867650902783
2676,529.6232910653748
2677,535.8610604705751
2678,518.5497221721688
2679,536.5933276689431
2680,532.1657200110402
2681,539.4026630329993
2682,498.33651366815104
2683,539.4026630329993
2684,537.0729884076108
2685,498.33651366815104
2686,530.7011249890757
2687,539.9826575337929
2688,528.9324507616691
2689,539.4026630329993
2690,426.6810546546147
2691,537.1415012704821
2692,527.1595224266515
2693,528.9324507616691
2694,533.6201979529396
2695,520.8620556603432
2696,532.6280911754161
2697,536.8440341564768
2698,430.13384510928586
2699,530.7011249890757
2700,536.8440341564768
2701,529.1747786398681
2702,533.3024315940528
2703,533.6201979529396
2704,535.8610604705751
2705,528.6267813339051
2706,536.4410549713688
2707,527.3972594913782
2708,526.0816885029507
2709,534.3052244181317
2710,534.4113261446116
2711,512.0530875814019
2712,530.0785953905155
2713,539.4026630329993
2714,531.2400217250557
2715,533.0517251065189
2716,536.8440341564768
2717,530.7011249890757
2718,535.3867650902783
2719,525.633176077444
2720,536.8440341564768
2721,536.5933276689431
2722,535.7073225734644
2723,508.10820425769367
2724,533.3024315940528
2725,525.4145178562163
2726,527.3972594913782
2727,533.6201979529396
2728,530.7636218557076
2729,539.9826575337929
2730,536.8440341564768
2731,535.7073225734644
2732,532.6280911754161
2733,534.4113261446116
2734,530.0785953905155
2735,527.3972594913782
2736,534.4113261446116
2737,528.6267813339051
2738,534.3052244181317
2739,530.7636218557076
2740,539.9826575337929
2741,523.8556569289541
2742,533.3024315940528
2743,539.9826575337929
2744,539.9826575337929
2745,533.6201979529396
2746,535.7073225734644
2747,517.3204530979191
2748,539.4026630329993
2749,539.4026630329993
2750,528.9324507616691
2751,528.9324507616691
2752,536.5933276689431
2753,537.1415012704821
2754,525.3908481992448
2755,533.6201979529396
2756,539.4026630329993
2757,508.10820425769367
2758,527.1595224266515
2759,531.8451625278543
2760,528.9324507616691
2761,528.9324507616691
2762,498.3399042852021
2763,530.7636218557076
2764,532.6280911754161
2765,530.0785953905155
2766,535.3867650902783
2767,535.7073225734644
2768,418.4753745578914
2769,536.5933276689431
2770,528.9324507616691
2771,530.8697235821874
2772,533.6201979529396
2773,539.4026630329993
2774,536.4410549713688
2775,536.8440341564768
2776,539.9826575337929
2777,539.4026630329993
2778,535.8610604705751
2779,536.8440341564768
2780,536.8440341564768
2781,532.1657200110402
2782,536.5933276689431
2783,535.8610604705751
2784,527.1595224266515
2785,535.3867650902783
2786,533.3024315940528
2787,525.085178771481
2788,535.3867650902783
2789,525.3908481992448
2790,429.904890858152
2791,532.1657200110402
2792,533.6201979529396
2793,530.0785953905155
2794,539.4026630329993
2795,501.8781162305752
2796,525.3908481992448
2797,531.2400217250557
2798,530.0785953905155
2799,523.5731520293358
2800,536.8440341564768
2801,529.086488612992
2802,536.8440341564768
2803,533.3024315940528
2804,531.8451625278543
2805,537.0729884076108
2806,539.4026630329993
2807,535.8610604705751
2808,528.9324507616691
2809,530.7011249890757
2810,531.8451625278543
2811,526.0816885029507
2812,501.88150684762627
2813,539.4026630329993
2814,533.3024315940528
2815,525.4145178562163
2816,530.0785953905155
2817,533.6201979529396
2818,527.1595224266515
2819,519.7575941516649
2820,508.10820425769367
2821,539.4026630329993
2822,533.6201979529396
2823,536.5933276689431
2824,498.3399042852021
2825,523.5731520293358
2826,530.7011249890757
2827,534.7816242874799
2828,533.3024315940528
2829,525.4145178562163
2830,533.6201979529396
2831,528.9324507616691
2832,529.1747786398681
2833,532.6280911754161
2834,525.4145178562163
2835,511.6498068201178
2836,539.4026630329993
2837,429.904890858152
2838,535.3867650902783
2839,535.3867650902783
2840,533.3024315940528
2841,530.7011249890757
2842,534.4113261446116
2843,530.7011249890757
2844,530.7011249890757
2845,536.8440341564768
2846,535.3867650902783
2847,426.6810546546147
2848,536.4410549713688
2849,528.9324507616691
2850,536.8440341564768
2851,539.9826575337929
2852,527.1595224266515
2853,534.4113261446116
2854,529.6232910653748
2855,523.299196714089
2856,525.085178771481
2857,539.9826575337929
2858,539.9826575337929
2859,539.9826575337929
2860,531.2400217250557
2861,535.3867650902783
2862,527.3390767475117
2863,533.6201979529396
2864,534.4113261446116
2865,526.0816885029507
2866,432.46351973467443
2867,421.9933074633441
2868,530.7011249890757
2869,528.9324507616691
2870,528.9324507616691
2871,534.4113261446116
2872,529.6232910653748
2873,530.7636218557076
2874,528.9324507616691
2875,539.9826575337929
2876,530.0785953905155
2877,539.4026630329993
2878,536.4410549713688
2879,529.086488612992
2880,535.3867650902783
2881,535.3867650902783
2882,533.6201979529396
2883,530.7011249890757
2884,539.9826575337929
2885,532.6280911754161
2886,539.4026630329993
2887,533.6201979529396
2888,418.4753745578914
2889,528.6267813339051
2890,530.7011249890757
2891,529.6232910653748
2892,418.4753745578914
2893,535.3867650902783
2894,534.3052244181317
2895,539.9826575337929
2896,534.4113261446116
2897,530.0785953905155
2898,535.7073225734644
2899,427.842480989155
2900,536.8440341564768
2901,427.47218284628667
2902,536.8440341564768
2903,525.4145178562163
2904,536.8440341564768
2905,501.8781162305752
2906,536.0297688117804
2907,536.8440341564768
2908,536.0297688117804
2909,520.0604146333142
2910,518.5497221721688
2911,525.085178771481
2912,535.3867650902783
2913,527.1595224266515
2914,536.5933276689431
2915,523.299196714089
2916,433.04351423546814
2917,534.3052244181317
2918,534.4113261446116
2919,531.2400217250557
2920,534.7816242874799
2921,530.7011249890757
2922,530.7011249890757
2923,533.6201979529396
2924,539.9826575337929
2925,527.1595224266515
2926,536.8440341564768
2927,530.7636218557076
2928,523.299196714089
2929,517.3204530979191
2930,534.3052244181317
2931,533.6201979529396
2932,539.4026630329993
2933,511.6498068201178
2934,530.7011249890757
2935,537.1415012704821
2936,528.6267813339051
2937,539.4026630329993
2938,530.0785953905155
2939,433.04351423546814
2940,528.9324507616691
2941,539.9826575337929
2942,535.3867650902783
2943,527.3972594913782
2944,533.3024315940528
2945,530.8697235821874
2946,534.7816242874799
2947,534.7816242874799
2948,534.3052244181317
2949,539.4026630329993
2950,529.1747786398681
2951,535.8610604705751
2952,535.8610604705751
2953,536.8440341564768
2954,535.3867650902783
2955,535.3867650902783
2956,535.8610604705751
2957,530.7011249890757
2958,529.6232910653748
2959,536.5933276689431
2960,525.4145178562163
2961,533.6201979529396
2962,534.3052244181317
2963,531.8451625278543
2964,539.9826575337929
2965,536.8440341564768
2966,528.9324507616691
2967,508.51148501897774
2968,529.6232910653748
2969,533.6201979529396
2970,539.4026630329993
2971,524.9650500954965
2972,533.6201979529396
2973,523.8556569289541
2974,536.8440341564768
2975,530.0785953905155
2976,536.5933276689431
2977,530.8697235821874
2978,535.7073225734644
2979,539.9826575337929
2980,530.7011249890757
2981,524.9650500954965
2982,534.3052244181317
2983,536.8440341564768
2984,533.6201979529396
2985,528.9324507616691
2986,529.6232910653748
2987,533.6201979529396
2988,534.3052244181317
2989,539.4026630329993
2990,528.6267813339051
2991,536.5933276689431
2992,525.4145178562163
2993,530.0785953905155
2994,534.7816242874799
2995,527.3972594913782
2996,536.8440341564768
2997,539.4026630329993
2998,534.7816242874799
2999,535.3867650902783
3000,536.8440341564768
3001,534.7816242874799
3002,536.8440341564768
3003,498.3399042852021
3004,536.5933276689431
3005,534.4113261446116
3006,534.4113261446116
3007,536.8440341564768
3008,534.4113261446116
3009,539.4026630329993
3010,539.4026630329993
3011,535.3867650902783
3012,525.4145178562163
3013,498.3399042852021
3014,520.8620556603432
3015,528.9324507616691
3016,530.8806793099359
3017,539.9826575337929
3018,539.9826575337929
3019,533.6201979529396
3020,536.8440341564768
3021,527.1595224266515
3022,533.6201979529396
3023,523.5731520293358
3024,429.65418437061817
3025,539.9826575337929
3026,534.7816242874799
3027,536.4410549713688
3028,536.5933276689431
3029,539.4026630329993
3030,533.3024315940528
3031,539.9826575337929
3032,520.8620556603432
3033,530.0785953905155
3034,523.299196714089
3035,539.4026630329993
3036,539.4026630329993
3037,539.4026630329993
3038,533.6201979529396
3039,536.8440341564768
3040,519.7575941516649
3041,527.1595224266515
3042,536.8440341564768
3043,528.9324507616691
3044,498.3399042852021
3045,533.6201979529396
3046,534.4113261446116
3047,539.4026630329993
3048,539.4026630329993
3049,535.3867650902783
3050,526.0816885029507
3051,533.6201979529396
3052,536.5933276689431
3053,533.599898708058
3054,536.8440341564768
3055,516.5544422823002
3056,536.8440341564768
3057,535.8610604705751
3058,427.36608111980684
3059,522.091324734593
3060,498.33651366815104
3061,535.8610604705751
3062,533.3024315940528
3063,539.9826575337929
3064,529.086488612992
3065,429.904890858152
3066,536.8440341564768
3067,534.4113261446116
3068,536.8440341564768
3069,532.1657200110402
3070,521.8729152937922
3071,535.3867650902783
3072,526.0816885029507
3073,534.4113261446116
3074,539.4026630329993
3075,522.091324734593
3076,524.9650500954965
3077,527.1595224266515
3078,525.3908481992448
3079,427.842480989155
3080,532.6280911754161
3081,536.5933276689431
3082,529.6232910653748
3083,535.7073225734644
3084,536.8440341564768
3085,534.4113261446116
3086,429.65418437061817
3087,536.8440341564768
3088,523.299196714089
3089,534.4113261446116
3090,536.8440341564768
3091,536.0297688117804
3092,534.7816242874799
3093,427.36608111980684
3094,535.3867650902783
3095,533.3024315940528
3096,535.8610604705751
3097,536.0297688117804
3098,535.7073225734644
3099,530.8697235821874
3100,523.8556569289541
3101,520.8620556603432
3102,535.8610604705751
3103,422.23563534154323
3104,533.0517251065189
3105,533.6201979529396
3106,523.299196714089
3107,533.6201979529396
3108,539.9826575337929
3109,530.7011249890757
3110,535.8610604705751
3111,524.9650500954965
3112,534.7816242874799
3113,433.04351423546814
3114,533.6201979529396
3115,532.1657200110402
3116,525.4145178562163
3117,527.1595224266515
3118,527.1595224266515
3119,509.10613080709584
3120,429.65418437061817
3121,536.5933276689431
3122,433.04351423546814
3123,539.9826575337929
3124,529.086488612992
3125,525.3908481992448
3126,537.0729884076108
3127,539.9826575337929
3128,530.7636218557076
3129,534.7816242874799
3130,528.9324507616691
3131,536.8440341564768
3132,525.4145178562163
3133,536.5933276689431
3134,498.3399042852021
3135,527.3972594913782
3136,525.3908481992448
3137,527.3972594913782
3138,530.7011249890757
3139,534.4113261446116
3140,536.8440341564768
3141,533.6201979529396
3142,533.3024315940528
3143,534.4113261446116
3144,433.04351423546814
3145,539.4026630329993
3146,535.8610604705751
3147,527.3972594913782
3148,535.8610604705751
3149,534.7816242874799
3150,539.9826575337929
3151,536.8440341564768
3152,532.6280911754161
3153,527.1595224266515
3154,534.7816242874799
3155,536.5933276689431
3156,539.9826575337929
3157,539.4026630329993
3158,528.9324507616691
3159,536.5933276689431
3160,539.9826575337929
3161,536.5933276689431
3162,527.1595224266515
3163,536.0297688117804
3164,539.9826575337929
3165,539.9826575337929
3166,405.1139442830769
3167,539.9826575337929
3168,533.6201979529396
3169,539.4026630329993
3170,494.945867369897
3171,531.8451625278543
3172,529.6232910653748
3173,525.633176077444
3174,535.7073225734644
3175,421.9933074633441
3176,539.4026630329993
3177,536.5933276689431
3178,527.1595224266515
3179,534.3052244181317
3180,530.7011249890757
3181,521.8729152937922
3182,530.8697235821874
3183,535.3867650902783
3184,535.3867650902783
3185,534.3052244181317
3186,427.36608111980684
3187,528.6267813339051
3188,535.3867650902783
3189,536.8440341564768
3190,539.4026630329993
3191,539.9826575337929
3192,536.8440341564768
3193,528.6267813339051
3194,533.6201979529396
3195,530.7011249890757
3196,530.7011249890757
3197,536.4410549713688
3198,534.3052244181317
3199,539.4026630329993
3200,534.4113261446116
3201,539.4026630329993
3202,539.9826575337929
3203,429.65418437061817
3204,530.0785953905155
3205,536.5933276689431
3206,536.8440341564768
3207,520.8620556603432
3208,528.9324507616691
3209,539.4026630329993
3210,525.633176077444
3211,539.9826575337929
3212,525.4145178562163
3213,530.7011249890757
3214,537.1415012704821
3215,533.6201979529396
3216,539.9826575337929
3217,536.8440341564768
3218,536.5933276689431
3219,533.599898708058
3220,530.7011249890757
3221,535.3867650902783
3222,535.8610604705751
3223,426.86828222557654
3224,530.7636218557076
3225,533.3024315940528
3226,536.5933276689431
3227,533.6201979529396
3228,539.4026630329993
3229,529.1747786398681
3230,536.4410549713688
3231,530.7011249890757
3232,534.4113261446116
3233,534.3052244181317
3234,536.0297688117804
3235,539.9826575337929
3236,539.4026630329993
3237,528.6267813339051
3238,524.9650500954965
3239,508.10820425769367
3240,525.085178771481
3241,511.6498068201178
3242,527.3972594913782
3243,526.0816885029507
3244,526.0816885029507
3245,539.4026630329993
3246,536.0297688117804
3247,536.8440341564768
3248,528.6267813339051
3249,528.9324507616691
3250,530.7011249890757
3251,534.3052244181317
3252,539.9826575337929
3253,420.4581161930533
3254,528.9324507616691
3255,536.8440341564768
3256,527.1595224266515
3257,533.6201979529396
3258,433.04351423546814
3259,536.8440341564768
3260,528.9324507616691
3261,534.7816242874799
3262,429.65418437061817
3263,539.4026630329993
3264,525.633176077444
3265,533.3024315940528
3266,498.33651366815104
3267,536.8440341564768
3268,536.8440341564768
3269,533.6201979529396
3270,516.3935727598216
3271,427.36608111980684
3272,527.1595224266515
3273,539.9826575337929
3274,539.9826575337929
3275,501.88150684762627
3276,534.4113261446116
3277,536.8440341564768
3278,532.1657200110402
3279,529.6232910653748
3280,534.4113261446116
3281,535.7073225734644
3282,533.6201979529396
3283,533.6201979529396
3284,535.7073225734644
3285,530.0785953905155
3286,536.8440341564768
3287,536.8440341564768
3288,535.7073225734644
3289,508.10820425769367
3290,528.6267813339051
3291,498.33651366815104
3292,539.4026630329993
3293,539.9826575337929
3294,536.8440341564768
3295,530.0785953905155
3296,529.6232910653748
3297,530.7636218557076
3298,539.9826575337929
3299,530.7011249890757
3300,525.4145178562163
3301,539.9826575337929
3302,539.9826575337929
3303,521.8729152937922
3304,511.6498068201178
3305,536.8440341564768
3306,528.9324507616691
3307,536.4410549713688
3308,521.4234475330724
3309,539.9826575337929
3310,516.5544422823002
3311,428.44762179195357
3312,533.3024315940528
3313,533.6201979529396
3314,533.6201979529396
3315,512.0530875814019
3316,527.1595224266515
3317,534.3052244181317
3318,526.0816885029507
3319,536.5933276689431
3320,521.4234475330724
3321,530.8697235821874
3322,528.9324507616691
3323,530.8697235821874
3324,539.4026630329993
3325,536.8440341564768
3326,528.9324507616691
3327,539.9826575337929
3328,427.47218284628667
3329,533.6201979529396
3330,534.4113261446116
3331,528.9324507616691
3332,539.4026630329993
3333,533.6201979529396
3334,528.9324507616691
3335,534.3052244181317
3336,536.0297688117804
3337,528.9324507616691
3338,528.9324507616691
3339,535.3867650902783
3340,528.9324507616691
3341,534.3052244181317
3342,539.4026630329993
3343,533.6201979529396
3344,539.9826575337929
3345,527.1595224266515
3346,530.0785953905155
3347,520.8620556603432
3348,529.6232910653748
3349,533.3024315940528
3350,530.0785953905155
3351,536.0297688117804
3352,530.7011249890757
3353,534.7816242874799
3354,533.6201979529396
3355,533.6201979529396
3356,534.3052244181317
3357,520.8620556603432
3358,511.6498068201178
3359,523.299196714089
3360,536.5933276689431
3361,517.3204530979191
3362,536.8440341564768
3363,523.5731520293358
3364,529.1747786398681
3365,536.4410549713688
3366,525.4145178562163
3367,498.96906630173726
3368,525.3908481992448
3369,531.8451625278543
3370,527.1595224266515
3371,428.44762179195357
3372,530.7011249890757
3373,480.5891716536953
3374,536.0297688117804
3375,539.4026630329993
3376,536.5933276689431
3377,527.3972594913782
3378,529.6232910653748
3379,534.7816242874799
3380,530.7011249890757
3381,524.9650500954965
3382,433.04351423546814
3383,535.8610604705751
3384,535.3867650902783
3385,536.4410549713688
3386,536.5933276689431
3387,535.3867650902783
3388,428.44762179195357
3389,529.6232910653748
3390,427.842480989155
3391,536.5933276689431
3392,534.4113261446116
3393,521.4234475330724
3394,531.8451625278543
3395,528.9324507616691
3396,530.8697235821874
3397,535.7073225734644
3398,530.0785953905155
3399,536.5933276689431
3400,535.7073225734644
3401,536.5933276689431
3402,536.4410549713688
3403,528.9324507616691
3404,536.5933276689431
3405,530.0785953905155
3406,530.7011249890757
3407,528.9324507616691
3408,530.7636218557076
3409,527.1595224266515
3410,527.1595224266515
3411,539.9826575337929
3412,532.1657200110402
3413,534.7816242874799
3414,530.8697235821874
3415,539.9826575337929
3416,520.8620556603432
3417,535.3867650902783
3418,498.33651366815104
3419,539.4026630329993
3420,539.4026630329993
3421,533.6201979529396
3422,418.4753745578914
3423,530.7636218557076
3424,534.3052244181317
3425,527.3972594913782
3426,539.9826575337929
3427,539.4026630329993
3428,534.3052244181317
3429,526.0816885029507
3430,536.5933276689431
3431,534.4113261446116
3432,527.3972594913782
3433,529.1747786398681
3434,535.8610604705751
3435,536.8440341564768
3436,534.4113261446116
3437,528.9324507616691
3438,526.0816885029507
3439,534.4113261446116
3440,535.3867650902783
3441,533.6201979529396
3442,525.3908481992448
3443,527.1595224266515
3444,501.8781162305752
3445,529.1747786398681
3446,533.0517251065189
3447,529.6232910653748
3448,536.5933276689431
3449,536.5933276689431
3450,533.3024315940528
3451,527.3972594913782
3452,534.3052244181317
3453,533.711516859536
3454,539.9826575337929
3455,539.4026630329993
3456,533.6201979529396
3457,429.65418437061817
3458,539.4026630329993
3459,527.1595224266515
3460,508.51148501897774
3461,536.5933276689431
3462,535.8610604705751
3463,533.6201979529396
3464,534.4113261446116
3465,534.3052244181317
3466,527.1595224266515
3467,525.4145178562163
3468,534.3052244181317
3469,539.4026630329993
3470,536.8440341564768
3471,532.1657200110402
3472,536.8440341564768
3473,531.2400217250557
3474,530.7011249890757
3475,501.8781162305752
3476,539.9826575337929
3477,530.8697235821874
3478,527.3972594913782
3479,539.4026630329993
3480,530.0785953905155
3481,418.4753745578914
3482,532.1657200110402
3483,536.8440341564768
3484,535.7073225734644
3485,533.6201979529396
3486,539.4026630329993
3487,521.8729152937922
3488,534.4113261446116
3489,535.8610604705751
3490,484.13077421611945
3491,534.4113261446116
3492,536.0297688117804
3493,536.8440341564768
3494,536.5933276689431
3495,508.10820425769367
3496,535.8610604705751
3497,536.4410549713688
3498,530.8697235821874
3499,534.3052244181317
3500,525.4145178562163
3501,539.9826575337929
3502,427.842480989155
3503,525.633176077444
3504,536.4410549713688
3505,531.8451625278543
3506,528.9324507616691
3507,536.0297688117804
3508,521.8584740364713
3509,539.4026630329993
3510,535.7073225734644
3511,533.711516859536
3512,529.086488612992
3513,535.7073225734644
3514,539.9826575337929
3515,521.4234475330724
3516,530.0785953905155
3517,532.6280911754161
3518,527.1595224266515
3519,535.7073225734644
3520,536.8440341564768
3521,534.4113261446116
3522,429.904890858152
3523,525.4145178562163
3524,531.2400217250557
3525,533.3024315940528
3526,539.4026630329993
3527,534.7816242874799
3528,527.1595224266515
3529,539.4026630329993
3530,534.4113261446116
3531,533.6201979529396
3532,533.3024315940528
3533,521.8729152937922
3534,533.6201979529396
3535,536.8440341564768
3536,530.0785953905155
3537,530.7011249890757
3538,535.7073225734644
3539,535.8610604705751
3540,535.3867650902783
3541,534.3052244181317
3542,535.7073225734644
3543,535.8610604705751
3544,501.88150684762627
3545,533.6201979529396
3546,535.8610604705751
3547,527.3972594913782
3548,528.9324507616691
3549,534.4113261446116
3550,528.6267813339051
3551,539.4026630329993
3552,532.6280911754161
3553,508.51148501897774
3554,533.0517251065189
3555,525.4145178562163
3556,539.4026630329993
3557,528.9324507616691
3558,528.9324507616691
3559,536.5933276689431
3560,536.8440341564768
3561,539.9826575337929
3562,536.5933276689431
3563,529.6232910653748
3564,534.3052244181317
3565,534.4113261446116
3566,534.7816242874799
3567,525.4145178562163
3568,533.3024315940528
3569,529.6232910653748
3570,433.04351423546814
3571,529.6232910653748
3572,539.9826575337929
3573,536.8440341564768
3574,528.9324507616691
3575,534.3052244181317
3576,535.3867650902783
3577,534.4113261446116
3578,539.4026630329993
3579,539.4026630329993
3580,536.5933276689431
3581,429.904890858152
3582,536.8440341564768
3583,528.9324507616691
3584,533.6201979529396
3585,531.2400217250557
3586,527.1595224266515
3587,534.3052244181317
3588,536.8440341564768
3589,535.3867650902783
3590,539.9826575337929
3591,526.0816885029507
3592,527.3972594913782
3593,536.5933276689431
3594,530.0785953905155
3595,539.4026630329993
3596,536.8440341564768
3597,539.4026630329993
3598,523.8556569289541
3599,527.1595224266515
3600,536.5933276689431
3601,533.6201979529396
3602,539.9826575337929
3603,535.3867650902783
3604,528.9324507616691
3605,532.1657200110402
3606,524.9650500954965
3607,527.1595224266515
3608,527.1595224266515
3609,533.0517251065189
3610,533.6201979529396
3611,528.9324507616691
3612,529.6232910653748
3613,534.4113261446116
3614,530.8697235821874
3615,533.599898708058
3616,535.7073225734644
3617,530.0785953905155
3618,498.3399042852021
3619,421.9933074633441
3620,536.0297688117804
3621,536.5933276689431
3622,425.68894787709115
3623,530.7011249890757
3624,530.0785953905155
3625,527.1595224266515
3626,511.6498068201178
3627,428.7681792751395
3628,530.0785953905155
3629,522.091324734593
3630,529.1747786398681
3631,527.1595224266515
3632,532.1657200110402
3633,536.8440341564768
3634,539.9826575337929
3635,528.9324507616691
3636,534.7816242874799
3637,516.3935727598216
3638,534.4113261446116
3639,430.13384510928586
3640,536.5933276689431
3641,532.1657200110402
3642,532.6280911754161
3643,525.633176077444
3644,532.6280911754161
3645,524.9650500954965
3646,539.4026630329993
3647,539.4026630329993
3648,527.3972594913782
3649,533.6201979529396
3650,535.7073225734644
3651,513.0128397198761
3652,526.0816885029507
3653,530.0785953905155
3654,537.1415012704821
3655,498.3399042852021
3656,520.0315494669117
3657,536.0297688117804
3658,539.4026630329993
3659,498.3399042852021
3660,530.8697235821874
3661,528.9324507616691
3662,533.991253165365
3663,531.2400217250557
3664,530.0785953905155
3665,525.4145178562163
3666,533.3024315940528
3667,432.46351973467443
3668,530.7011249890757
3669,501.8781162305752
3670,530.0785953905155
3671,534.7816242874799
3672,535.3867650902783
3673,539.4026630329993
3674,537.0729884076108
3675,537.0729884076108
3676,536.0297688117804
3677,530.7011249890757
3678,530.0785953905155
3679,529.6232910653748
3680,523.299196714089
3681,528.6267813339051
3682,535.3867650902783
3683,539.4026630329993
3684,536.0297688117804
3685,535.3867650902783
3686,534.7816242874799
3687,529.6232910653748
3688,511.6498068201178
3689,526.0816885029507
3690,532.6280911754161
3691,525.3908481992448
3692,536.8440341564768
3693,520.8620556603432
3694,534.3052244181317
3695,527.1595224266515
3696,528.9324507616691
3697,539.4026630329993
3698,539.4026630329993
3699,536.5933276689431
3700,523.299196714089
3701,536.8440341564768
3702,527.3972594913782
3703,534.3052244181317
3704,534.4113261446116
3705,432.46351973467443
3706,530.0785953905155
3707,501.88150684762627
3708,427.842480989155
3709,534.4113261446116
3710,530.7636218557076
3711,527.1595224266515
3712,536.8440341564768
3713,533.6201979529396
3714,536.5933276689431
3715,528.9324507616691
3716,427.47218284628667
3717,534.7816242874799
3718,533.599898708058
3719,517.3204530979191
3720,528.9324507616691
3721,533.3024315940528
3722,528.9324507616691
3723,523.8556569289541
3724,525.4145178562163
3725,527.1595224266515
3726,521.4234475330724
3727,535.7073225734644
3728,523.299196714089
3729,528.9324507616691
3730,535.7073225734644
3731,536.8440341564768
3732,539.9826575337929
3733,528.9324507616691
3734,539.9826575337929
3735,521.8729152937922
3736,536.5933276689431
3737,536.8440341564768
3738,527.3972594913782
3739,539.4026630329993
3740,536.5933276689431
3741,536.4410549713688
3742,526.0816885029507
3743,529.1747786398681
3744,535.8610604705751
3745,529.1747786398681
3746,539.9826575337929
3747,528.6267813339051
3748,530.7011249890757
3749,539.4026630329993
3750,530.0785953905155
3751,527.1595224266515
3752,536.5933276689431
3753,534.4113261446116
3754,521.8729152937922
3755,539.9826575337929
3756,539.4026630329993
3757,524.9650500954965
3758,536.8440341564768
3759,529.6232910653748
3760,534.4113261446116
3761,533.6201979529396
3762,536.8440341564768
3763,531.2400217250557
3764,529.1747786398681
3765,427.47218284628667
3766,526.0816885029507
3767,534.4113261446116
3768,530.7011249890757
3769,521.8729152937922
3770,536.5933276689431
3771,539.9826575337929
3772,537.0729884076108
3773,535.7073225734644
3774,534.4113261446116
3775,534.3052244181317
3776,539.9826575337929
3777,535.3867650902783
3778,533.3024315940528
3779,528.9324507616691
3780,536.4410549713688
3781,535.8610604705751
3782,535.3867650902783
3783,501.8781162305752
3784,530.7011249890757
3785,533.6201979529396
3786,536.8440341564768
3787,530.7011249890757
3788,529.1747786398681
3789,536.0297688117804
3790,539.4026630329993
3791,536.4410549713688
3792,535.7073225734644
3793,535.3867650902783
3794,536.8440341564768
3795,536.8440341564768
3796,536.0297688117804
3797,512.0530875814019
3798,429.65418437061817
3799,536.5933276689431
3800,536.4410549713688
3801,535.3867650902783
3802,534.7816242874799
3803,525.085178771481
3804,530.7011249890757
3805,536.5933276689431
3806,422.23563534154323
3807,534.7816242874799
3808,531.2400217250557
3809,539.4026630329993
3810,530.7011249890757
3811,535.8610604705751
3812,525.4145178562163
3813,529.086488612992
3814,539.9826575337929
3815,533.6201979529396
3816,528.9324507616691
3817,536.8440341564768
3818,534.4113261446116
3819,480.5891716536953
3820,527.1595224266515
3821,527.1595224266515
3822,539.4026630329993
3823,535.8610604705751
3824,539.9826575337929
3825,530.7636218557076
3826,529.1747786398681
3827,536.5933276689431
3828,517.3204530979191
3829,501.8781162305752
3830,536.4410549713688
3831,536.5933276689431
3832,534.3052244181317
3833,539.4026630329993
3834,536.4410549713688
3835,527.1595224266515
3836,536.0297688117804
3837,535.7073225734644
3838,536.5933276689431
3839,536.5933276689431
